Iqgap2	6.76	13.9167	11.9433	6.184	20.8125
Iqgap3	10.75	10.9167	5.80333	2.582	1.7
Iqsec1	17.9914	31.67	47.46	43.34	45.165
Iqsec2	1.11429	1.95	1.47667	7.664	10.4175
Iqsec3	0.187143	0.103333	3.68667	13.768	3.2375
Iqub	0.552857	0.12	0.0666667	0.222	1.6525
Irak1	16.7257	18.5267	16.8267	29.852	36.5475
Irak1bp1	6.93143	9.38333	9.14333	12.794	6.4675
Irak2	10.6886	4.94333	5.73	5.924	18.82
Irak3	8.38	0.206667	0.243333	0.99	0.7975
Irak4	2.88571	3.07	2.41667	3.982	7.4275
Ireb2	46.9243	31.7767	46.3767	31.082	25.24
Irf1	14.7386	9.66333	5.40333	7.522	36.9475
Irf2	0.748571	2.79333	9.92333	12.148	27.6825
Irf2bp1	8.62143	19.3633	29.5533	34.736	22.46
Irf2bp2	10.8243	17.13	15.6333	16.508	34.7975
Irf2bpl	60.4614	8.01	15.1967	28.362	24.7425
Irf3	15.3029	22.02	20.8467	27.106	28.8525
Irf4	0.0671429	0.653333	1.51667	2.342	0.56
Irf5	1.94286	0.363333	0.0433333	0.23	2.165
Irf6	1.69571	2.71333	1.35	1.956	16.9175
Irf7	0.175714	0.146667	0.69	2.522	40.03
Irf8	0.248571	3.55333	2.15667	1.344	2.275
Irf9	3.51571	7.06667	10.8467	13.956	25.2425
Irgc1	0.00714286	0.02	0	0.01	0.01
Irgm1	2.76714	2.07333	1.84	5.822	30.585
Irgm2	0.26	0.386667	0.426667	1.652	10.46
Irgq	1.52	3.47	19.79	17.066	12.35
Irs1	0.22	2.10667	10.7	4.936	9.89
Irs2	9.56143	10.62	11.1967	10.932	9.88
Irs3	0.312857	0.16	0.0433333	0.074	0.05
Irs4	0.124286	0.13	0.06	0.372	0.2525
Irx1	0.341429	9.16	36.1467	24.414	6.525
Irx2	2.19143	7.22667	9.42333	12.968	3.9375
Irx3	0.665714	59.58	40.9633	8.27	1.7025
Irx4	0.0742857	0.216667	0.04	0.622	0.0125
Irx5	0.228571	9.76667	26.18	8.166	1.6775
Irx6	0.0171429	0.0333333	0.403333	0.018	0.0125
Isca1	33.5186	35.6667	43.5133	60.536	49.5025
Isca2	35.9543	43.2	58.0967	42.546	42.8575
Iscu	82.5243	73.8133	46.9033	47.192	64.835
Isg15	0.152857	0.13	0.67	3.842	85.35
Isg20	0.544286	0.97	1.43	3.518	21.93
Isg20l2	37.0514	38.4333	30.2767	16.432	18.6625
Isl1	0.434286	1.02667	69.7	0.448	0.495
Isl2	0.1	0.616667	33.5333	0.224	0.3
Islr	0.0271429	0.326667	0.353333	7.664	69.495
Islr2	4.18714	2.35333	74.5133	9.076	3.2375
Ism1	0.152857	0.65	0.2	0.806	0.665
Ism2	0.974286	0.883333	0.46	0.484	0.2925
Isoc1	30.1014	28.8333	27.75	39.048	23.685
Isoc2a	14.27	5.54333	5.53	5.508	6.47
Isoc2b	1.02	1.2	1.73333	3.588	6.5425
Ispd	1.23571	1.81667	3.34667	3.362	3.4525
Ist1	43.4986	46.4667	92.48	66.308	61.07
Isx	0.162857	0.88	1.98333	7.106	8.75
Isy1	34.6743	35.8633	30.89	20.32	19.435
Isyna1	98.2629	54.4467	37.89	23.528	25.1575
Itch	33.1286	14.9367	21.8533	21.846	20.82
Itfg1	14.4414	17.85	28.9167	52.13	38.7125
Itfg2	19.2514	13.4167	15.0233	17.152	11.0125
Itga1	0.351429	0.0833333	0.0233333	2.356	1.415
Itga10	0.331429	0.453333	0.286667	0.412	0.17
Itga11	0.0285714	0.0733333	0.113333	0.104	0.245
Itga2	0.0171429	0.103333	0.09	3.726	9.8
Itga2b	1.16143	1.01	0.593333	1.916	3.3975
Itga3	24.2386	19.8533	9.46	18.88	52.34
Itga4	0.477143	0.253333	1.54333	0.582	0.325
Itga5	45.6614	20.6267	9.76	14.362	13.2875
Itga6	79.3929	36.6933	18.0333	42.584	86.0875
Itga7	0.592857	0.346667	0.29	5.188	6.0075
Itga8	1.01714	0.513333	1.23	0.712	0.815
Itga9	3.03571	3.04333	6.55333	5.176	4.08
Itgad	0.00285714	0	0	0.034	0.055
Itgae	0.131429	0.17	0.09	0.064	0.0375
Itgal	0.965714	0.36	0.0966667	0.098	0.21
Itgam	0.483571	0.111667	0.0316667	0.016	0.10375
Itgav	14.4571	9.27	10.7867	50.524	81.785
Itgax	0.00285714	0	0	0.004	0
Itgb1	90.5343	72.85	75.75	96.166	129.48
Itgb1bp1	15.7943	21.09	23.0433	24.572	21.6625
Itgb1bp2	0.0985714	0.33	0.646667	0.376	0.1075
Itgb2	0.0885714	0.0533333	0.0233333	0.266	0.56
Itgb2l	0	0	0	0.016	0.0475
Itgb3	1.45143	0.693333	0.18	0.496	1.0475
Itgb3bp	4.04286	10.6367	6.14	4.784	4
Itgb4	2.58857	1.27	1.42	7.894	31.3025
Itgb5	13.8086	7.65667	5.19	27.046	51.3975
Itgb6	0.03	0.323333	1.45667	4.186	28.8375
Itgb7	2.78714	0.54	0.05	0.352	0.98
Itgb8	0.148571	0.986667	11.63	11.356	9.4625
Itgbl1	0.0271429	0.04	0.18	0.54	0.6175
Itih1	0.00714286	0.00333333	0.01	0.006	0
Itih2	0.00428571	0.0166667	0.09	0.168	3.97
Itih3	0.0342857	0.133333	0	0.748	25.4925
Itih4	0.0328571	0.07	0	0.046	0.035
Itih5	0.0971429	1.10667	0.383333	4.97	33.665
Itk	0.00142857	0.00333333	0.0333333	0.104	0.1
Itln1	0.02	0	0	0.02	0.0175
Itm2a	6.06143	8.78	3.44667	17.578	10.935
Itm2b	79.0229	131.477	111.637	453.65	735.39
Itm2c	13.1714	62.2367	61.4133	179.594	405.913
Itpa	69.01	64.12	56.76	44.632	39.47
Itpk1	28.4657	7.42	14.0367	10.726	18.805
Itpka	10.3771	1.51	0.93	1.92	4.5875
Itpkb	0.504286	0.853333	1.21333	12.116	39.135
Itpkc	4.98571	4.95	6.77333	5.798	9.665
Itpr1	10.8857	5.6	4.81	6.504	10.35
Itpr2	0.37	0.596667	0.846667	2.64	7.2275
Itpr3	12.0257	3.60667	2.95	4.556	26.6525
Itpripl1	3.38714	5.40333	3.86333	4.086	4.305
Itpripl2	0.848571	0.556667	0.523333	1.968	9.3875
Itsn1	28.1486	30.5533	70.6733	37.482	26.36
Itsn2	13.4286	10.7	6.63333	10.936	14.0175
Ivd	11.6729	12.48	17.4967	14.564	21.7925
Ivl	0.00857143	0	0	0.146	83.1875
Ivns1abp	103.687	139.283	141.247	101.474	68.8725
Iws1	42.62	30.7067	28.6167	16.466	14.8
Iyd	0.0457143	0.11	0	0.142	7.4775
Izumo1	0.0585714	0.113333	0.12	0.078	0.1025
Izumo1r	0.0857143	0.313333	0.173333	0.062	0
Izumo2	0.591429	0.0333333	0	0	0
Izumo3	0	0	0	0	0
Izumo4	1.22571	1.81	5.29667	7.532	6.645
Jade1	157.511	51.5967	23.4933	32.78	45.2875
Jade2	7.56714	0.976667	0.21	1.352	2.505
Jade3	18.5071	20.8467	11.7767	9.304	7.945
Jag1	3.34429	6.47667	10.1733	4.186	5.275
Jag2	5.10714	6.93667	11.6667	11.79	6.465
Jagn1	30.8986	31.81	30.6833	33.884	36.14
Jak1	21.7043	14.35	17.3567	36.236	42.5775
Jak2	2.94857	10.5767	9.44	16.202	23.12
Jak3	11.14	2.26333	2.06333	6.318	10.475
Jakmip1	0.652857	0.256667	1.575	7.289	9.20625
Jakmip2	0.0785714	1.17333	19.3967	15.99	6.235
Jakmip3	0.01	0.06	0.37	3.672	3.385
Jam2	93.0571	3.43	12.05	19.798	24.615
Jam3	9.35286	29.7967	31.03	21.268	25.5725
Jaml	0.0885714	0.02	0	0.006	0.3225
Jarid2	188.661	24.0833	60.6667	20.97	15.37
Jazf1	0.237143	0.956667	5.15	11.858	5.0075
Jcad	3.86857	2.6	2.35333	4.304	3.5775
Jchain	0.0157143	0.0333333	0.163333	0.136	0.0875
Jdp2	8.14857	2.03667	12.5	15.868	12.4075
Jhy	0.0171429	0.0733333	0.23	0.146	0.7025
Jkamp	22.5914	20.02	39.95	27.788	27.6075
Jmjd1c	52.6343	13.14	18.78	17.422	17.885
Jmjd4	9.09286	6.47667	7.44333	7.398	4.81
Jmjd6	40.5229	44.53	49.33	34.15	22.32
Jmjd7	9.91571	5.54333	6.23667	2.336	0.7325
Jmjd8	12.36	26.7633	38.05	30.222	36.5775
Jmy	10.1757	6.79333	8.02667	9.002	12.9
Josd1	10.9186	15.0633	14.1067	17.422	15.185
Josd2	9.95143	21.7367	19.8	14.436	31.2525
Jph1	3.01714	1.12667	0.36	0.378	0.5925
Jph2	0.474286	0.643333	0.11	0.196	0.67
Jph3	0.464286	1.80667	11.35	13.85	6.365
Jph4	0.524286	0.256667	1.58667	20.276	7.685
Jpt1	117.253	207.28	322.92	178.016	96.0925
Jpt2	69.7914	82.51	60.6367	30.36	33.8225
Jrk	2.30857	3.44333	3.79	2.976	2.7775
Jrkl	1.59	2.46667	5.18667	5.01	4.505
Jsrp1	0.17	0.806667	0.09	0.148	0.1425
Jtb	28.2386	46.9567	27.43	38.342	41.22
Jun	10.9543	14.6267	54.4533	75.704	101.892
Junb	47.2114	6.88333	7.24333	55.744	141.48
Jund	181.197	113.263	304.577	190.658	236.632
Jup	45.3386	18.35	21.5167	30.436	126.343
K230010J24Rik	0.974286	1.04667	1.63667	1.704	1.8725
Kalrn	4.16143	5.76667	21.48	11.208	9.1675
Kank1	1.81429	8.56	6.20667	10.99	24.635
Kank2	21.5686	12.7667	3.69333	4.932	6.58
Kank3	17.1	9.11667	4.54333	5.898	5.5025
Kank4	2.90429	1.23333	0.293333	2.464	5.965
Kansl1	30.0243	24.2967	35.23	27.542	25.4825
Kansl1l	2.41429	2.76667	3.13333	3.636	3.15
Kansl2	64.1629	54.98	60.8367	49.322	36.7475
Kansl3	15.3371	17.2267	22.4133	27.016	22.4475
Kantr	3.52	2.55333	6.25333	5.672	6.5425
Kap	0	0	0	0	0
Kars	168.991	148.117	88.6167	71.184	67
Kat14	18.8957	27.7067	20.0367	16.06	16.355
Kat2a	47.6886	40.3033	27.64	26.49	23.09
Kat2b	19.5643	3.95667	4.95	6.634	9.4
Kat5	16.9271	21.38	27.1667	26.488	20.6675
Kat6a	15.2857	10.4367	18.96	18.772	15.415
Kat6b	63.6271	8.91667	15.0333	14.862	11.22
Kat7	62.7271	43.17	32.9233	32.668	34.6575
Kat8	17.6014	21.2433	20.4	16.272	12.0075
Katna1	33.1157	31.89	27.3133	15.922	19.445
Katnal1	2.66143	3.15	13.23	15.13	13.475
Katnal2	1.33429	4.49333	5.38333	1.56	5.155
Katnb1	14.2686	11.5733	15.42	18.978	10.11
Katnbl1	25.2957	13.87	12.75	10.37	10.53
Kazald1	0.121429	0.546667	0.546667	2.06	3.09
Kazn	19.6971	9.73	21.66	23.284	44.1925
Kbtbd11	10.8029	1.14333	14.9833	10.886	14.04
Kbtbd12	0.07	0.333333	0.01	0.152	0.025
Kbtbd13	0.158571	0.68	0.236667	0.114	0.0925
Kbtbd2	12.7914	13.0267	17.2867	11.398	15.295
Kbtbd3	0.648571	1.48333	1.8	2.35	1.8325
Kbtbd4	11.1314	11.8133	17.1933	17.432	14.0225
Kbtbd6	1.96714	1.18	1.81	0.676	0.305
Kbtbd7	4.44429	3.43	7.66333	9.482	6.375
Kbtbd8	10.6414	4.89	3.34	2.078	1.36
Kcmf1	121.873	51.25	44.09	53.378	52.725
Kcna1	0.817143	0.113333	0.0866667	1.22	1.675
Kcna10	0	0	0	0.012	0.0075
Kcna2	0.01	0.02	0.116667	2.246	3.8375
Kcna3	0.291429	0.21	0.496667	1.466	1.21
Kcna4	0.00857143	0.00333333	0.0333333	1.952	0.5975
Kcna5	0.0128571	0.233333	0.296667	1	1.0425
Kcna6	0.0285714	0.28	0.993333	9.072	9.38
Kcna7	0.271429	0.0666667	0.0133333	0.042	0.085
Kcnab1	0.0557143	0.186667	0.153333	0.95	3.67
Kcnab2	0.617143	1.18	6.36333	11.22	8.375
Kcnab3	0.767143	1.14333	2.36333	2.714	1.1825
Kcnb1	0.792857	0.693333	3.95	5.496	8.175
Kcnb2	0.00142857	0.0533333	0.473333	0.744	0.5925
Kcnc1	0.02	0.156667	1.89667	9.438	4.28
Kcnc2	0.0914286	0.126667	0.126667	1.454	0.9625
Kcnc3	3.70429	3.76	9.22	12.438	9.4075
Kcnc4	0.0671429	0.136667	0.00666667	1.932	2.905
Kcnd1	1.43143	1.40333	1.81	1.434	1.7
Kcnd2	0.0214286	0.0166667	0.38	5.6	3.29
Kcnd3	0.0942857	0.0966667	3.46	16.286	5.94
Kcne1	0.0271429	1.13333	0.213333	0.136	0.265
Kcne1l	0.49	0.973333	6.32333	7.88	13.71
Kcne2	0.02	0.07	0.0566667	0.12	0.0625
Kcne3	0.151429	0.766667	0.846667	8.978	12.4825
Kcne4	0.00571429	0	0.01	0.534	1.005
Kcnf1	0.217143	0.176667	0.793333	1.536	0.1875
Kcng1	0.495714	4.95333	1.51	0.664	0.155
Kcng2	0.154286	0.77	0.193333	0.362	1.04
Kcng3	0.184286	0.0233333	0.0366667	0.11	0.1025
Kcng4	0.152857	0.05	0.343333	0.038	0.09
Kcnh1	0.384286	0.28	0.766667	2.572	0.5825
Kcnh2	3.61714	18.0133	76.89	14.88	10.835
Kcnh3	0.865714	0.186667	0.286667	0.448	0.305
Kcnh4	0.515714	0.05	1.33	2.864	0.235
Kcnh5	0.0171429	0.0366667	0.06	0.534	0.295
Kcnh6	0.182857	0.22	0.12	0.786	0.435
Kcnh7	0.234286	0.09	0.333333	1.558	0.445
Kcnh8	0.0271429	0.04	1.58	0.964	0.235
Kcnip1	0.0228571	0.166667	2.88667	21.958	17.3325
Kcnip2	1.83571	0.343333	2.10333	3.002	2.255
Kcnip3	2.67143	5.97333	1.81	3.416	6.1325
Kcnip4	0.192857	0.21	0.226667	2.388	2.055
Kcnj1	0.00428571	0	0	0.012	0.0125
Kcnj10	0.0785714	0.19	1.60667	17.516	78.87
Kcnj11	0.0171429	0.22	3.08667	3.304	3.0175
Kcnj12	0.811429	1.72333	0.383333	0.65	0.765
Kcnj13	0.01	0	0.0466667	0.058	0.0825
Kcnj14	0.394286	0.826667	0.39	0.436	1.54
Kcnj15	0.0128571	0.0433333	0.0166667	0.06	0.4825
Kcnj16	0.00571429	0	0.00666667	1.978	12.6825
Kcnj2	0.0414286	0.0866667	0.82	1.256	1.2975
Kcnj3	0.345714	0.0566667	0.0866667	2.082	2.5175
Kcnj4	2.18571	3.17333	0.68	0.728	0.475
Kcnj5	0.0628571	0.0566667	0.06	0.062	0.1625
Kcnj6	0.0171429	0.00333333	0.0633333	0.886	0.195
Kcnj8	0.0114286	0	0.0333333	0.62	1.7975
Kcnj9	0.03	0.02	0.256667	0.472	0.26
Kcnk1	1.8	6.97	1.53	11.04	32.0125
Kcnk10	0.01	0.0333333	5.72667	4.998	0.8975
Kcnk12	0.235714	0.2	0.543333	7.094	5.5175
Kcnk13	0.385714	0.26	0.14	0.428	0.8
Kcnk15	0	0.0733333	0.0133333	0.032	0.0775
Kcnk16	0	1.28333	1.02333	0.542	1.0275
Kcnk18	0	0.0266667	0	0.002	0
Kcnk2	3.54	0.28	1.12667	4.006	5.305
Kcnk3	0.107143	0.0533333	1.54333	7.69	3.5
Kcnk4	0.312857	0.0266667	0.0333333	0.572	0.605
Kcnk5	21.2543	8.38333	7.23	14.658	17.365
Kcnk6	1.33857	4.00333	3.02667	4.912	6.66
Kcnk7	0.05	0.0266667	0.03	0.03	0.8975
Kcnk9	0.0171429	0.0266667	0.736667	15.842	7.08
Kcnma1	0.205714	0.24	1.51	4.696	2.4875
Kcnmb1	0.0885714	0.0266667	0.05	0.14	0.9425
Kcnmb2	0.102857	0.0966667	0.366667	2.78	0.795
Kcnmb3	0	0.01	0.0433333	0.012	0.01
Kcnmb4	1.30714	3.78667	8.28667	26.798	5.92
Kcnn1	0.531429	1.53667	27.2333	14.762	5.3925
Kcnn2	1.48143	1.11	1.11333	6.55	15.92
Kcnn3	0.0428571	0.1	0.386667	2.39	3.3975
Kcnn4	0.25	0.18	0.143333	0.654	7.6625
Kcnq1	0.0442857	0.153333	0.0333333	0.046	1.09
Kcnq2	1.23857	0.523333	12.84	16.676	5.08
Kcnq3	0.0671429	0.0866667	0.3	5.966	3.685
Kcnq4	0.357143	1.07333	1.19	1.014	2.4225
Kcnq5	0.164286	0.253333	0.363333	3.174	2.5475
Kcnrg	0.124286	0.206667	0.413333	0.536	0.315
Kcns1	0.307143	0.0966667	0.123333	1.386	1.985
Kcns2	0.135714	0.0366667	0.0233333	0.582	0.6375
Kcns3	1.07429	0.363333	0.1	0.93	0.82
Kcnt1	0.334286	2.29667	1.2	6.892	5.5275
Kcnt2	0.278571	0.46	0.486667	0.89	0.5375
Kcnu1	0.848571	0.3	0.45	1.146	0.9275
Kcnv1	0.01	0.03	0.336667	0.898	1.0525
Kcnv2	0.0214286	0.0166667	0.0233333	0.36	0.505
Kcp	0.644286	3.50333	3.18667	1.944	1.065
Kctd1	3.39857	3.75333	7.44	8.912	13.105
Kctd10	24.74	27.07	57.76	36.092	53.345
Kctd11	1.44143	2.41333	2.71667	2.484	4.7725
Kctd12	3.43429	2.12667	6.34333	16.158	9.5525
Kctd12b	0.0242857	0.0433333	0.0633333	0.672	2.6925
Kctd13	7.57714	13.7533	21.0567	35.08	15.13
Kctd14	0.06	0.363333	0.286667	1.188	6.4
Kctd15	9.07857	18.59	43.6833	30.814	22.18
Kctd16	0.0628571	0.11	0.193333	1.242	0.75
Kctd17	10.42	30.62	57.66	48.912	62.2
Kctd18	6.89714	7.15	10.2833	9.992	8
Kctd19	0.108571	0.0933333	0.02	0.07	0.1375
Kctd2	8.73429	15.3633	17.7233	22.88	15.005
Kctd20	45.5357	35.2967	41.0167	35.098	29.7825
Kctd21	0.944286	1.09	2.85	3.208	3.2925
Kctd3	34.2443	22.6867	25.3567	35.144	24.175
Kctd4	0.05	0.0133333	0.00333333	0.94	0.84
Kctd5	37.0529	31.4533	39.1867	37.728	42.595
Kctd6	8.32714	12.29	6.55667	7.374	10.12
Kctd7	0.59	0.69	2.19333	3.55	2.335
Kctd8	0.395714	0.483333	1.64333	5.128	2.3625
Kctd9	29.9629	14.32	11.29	9.204	10.82
Kdelc1	12.7071	16.9667	10.8833	14.546	10.595
Kdelc2	5.28286	12.6767	4.13667	8.498	11.8775
Kdelr1	30.28	78.8233	66.47	88.862	98.845
Kdelr2	58.7443	73.9433	42.6567	66.354	80.7225
Kdelr3	15.7357	31.6567	22.9533	53.118	32.9675
Kdf1	1.09286	6.52333	3.46	5.062	16.405
Kdm1a	97.2729	91.4467	125.523	70.876	50.025
Kdm1b	5.14857	5.67333	9.47	6.888	9.74
Kdm2a	30.0371	21.9933	29.01	22.926	30.025
Kdm2b	76.2914	32.9833	43.17	36.372	23.5625
Kdm3a	62.9043	15.17	44.3533	28.94	19.805
Kdm3b	29.1714	17.91	26.9267	21.066	23.2475
Kdm4a	23.04	23.0733	64.5667	31.2	27.1025
Kdm4b	8.11857	12.5467	33.9433	26.724	16.86
Kdm4c	17.8371	9.32667	10.4533	10.524	9.0775
Kdm4d	0.0614286	0.186667	0.11	0.566	0.445
Kdm5a	32.5229	21.29	27.17	18.422	29.13
Kdm5b	118.573	36.03	61.63	27.346	23.465
Kdm5c	49.2029	29.71	40.95	28.442	26.365
Kdm5d	3.79143	1.50667	2.82333	1.52	2.015
Kdm6a	39.5243	13.1233	21.3233	18.902	18.03
Kdm6b	20.9771	22.5767	53.6067	21.638	18.1775
Kdm7a	4.79429	3.40333	14.2733	2.896	4.825
Kdm8	3	2.70333	2.19667	1.81	1.3275
Kdr	0.347143	0.24	0.323333	2.028	0.69
Kdsr	16.1371	10.6	7.52	6.692	14.5175
Keap1	12.08	17.4333	20.5033	28.624	31.325
Keg1	0.0328571	0	0	0.006	0
Kel	0.0585714	0.133333	0.203333	0.092	0.095
Kera	0	0	0	0.018	0
Khdc1a	0.0142857	0.0633333	0.0266667	0.08	5.2675
Khdc1b	0	0	0.0133333	0.048	0.115
Khdc1c	0.0114286	0.0166667	0.00666667	0.05	1.67
Khdc3	29.9943	0.333333	0.03	0.058	0.045
Khdrbs1	81.9629	93.4433	129.583	70.708	48.5875
Khdrbs2	0.0485714	0.32	1.68667	9.056	1.6075
Khdrbs3	20.5371	35.36	50.6467	35.874	17.535
Khk	3.50714	16.8133	9.64	14.736	26.1575
Khnyn	4.89286	13.2967	19.56	14.776	20.435
Khsrp	79.78	82.8333	65.8833	39.31	32.685
Kidins220	14.3871	10.2	54.14	54.882	45.4475
Kif11	55.41	30.68	22.1967	6.77	5.0425
Kif12	0	0.596667	0.62	0.27	0.67
Kif13a	18.5929	13.5233	19.22	12.046	18.6325
Kif13b	9.62571	8.84	13.2167	6.308	15.17
Kif14	10.5457	6.78667	3.80667	1.048	0.7575
Kif15	38.6843	43.4833	21.2933	5.754	2.865
Kif16b	6.37857	6.01667	4.76333	4.076	8.9925
Kif17	0.424286	0.616667	0.823333	2.486	1.2175
Kif18a	14.3129	9.73	6.67667	2.542	1.9925
Kif18b	25.3457	17.5667	8.79	4.042	2.77
Kif19a	0.767143	0.92	2.43	3.694	12.1225
Kif1a	0.572857	3.08	33.8033	75.292	47.7625
Kif1b	14.82	16.13	71.32	52.47	52.9525
Kif1bp	15.5471	16.2867	32.6333	33.962	33.0025
Kif1c	13.5371	33.5867	17.93	23.414	55.72
Kif20a	61.8929	53.5	21.2767	8.11	5.235
Kif20b	41.7529	45.5633	15.12	4.296	4.07
Kif21a	4.11714	16.63	46.7567	27.908	21.4225
Kif21b	1.60714	4.43667	23.28	35.594	11.0675
Kif22	66.8171	67.24	33.0933	9.79	6.2025
Kif23	89.9014	88.4267	36.57	15.83	17.0175
Kif24	6.27	3.40667	2.96	1.766	1.5
Kif26a	0.701429	2.52667	6.87667	4.93	1.9
Kif26b	0.158571	0.06	2.32333	6.198	4.7375
Kif27	0.404286	0.95	0.993333	0.764	2.665
Kif28	0.148571	0.413333	0.0666667	0.132	0.03
Kif2a	34.48	28.0933	38.4233	31.16	21.535
Kif2b	0.0228571	0.00666667	0.00666667	0	0
Kif2c	47.3486	45.1867	22.1767	5.224	3.6625
Kif3a	11.1814	15.0267	35.9867	35.774	28.135
Kif3b	7.37857	6.20667	13.98	16.366	13.5725
Kif3c	1.86857	3.32667	27.5767	27.384	10.21
Kif4	20.3757	19.9967	13.8867	4.286	3.485
Kif5a	1.25286	2.7	49.5067	44.49	27.2
Kif5b	67.5429	36.8433	49.9667	42.122	57.3425
Kif5c	5.13	5.65	94.4833	72.23	23.995
Kif6	0.44	0.43	1.36667	0.92	2.2325
Kif7	5.04143	7.25333	5.76	4.896	3.545
Kif9	0.675714	0.456667	0.683333	0.898	3.6825
Kifap3	18.5329	14.77	32.7467	38.926	22.1825
Kifc1	87.8043	69.3433	31.0133	13.62	7.68
Kifc2	1.33429	2.31	5.78333	20.602	10.965
Kifc3	6.73571	5.63333	4.33	14.014	22.08
Kifc5b	19.7386	16.9833	7.39667	4.714	1.905
Kin	13.3086	27.1033	26.1367	15.572	16.4525
Kir3dl1	0	0	0	0	0
Kir3dl2	0	0	0	0.004	0
Kirrel	6.41857	7.75667	5.64333	6.236	3.6325
Kirrel2	3.71429	0.133333	0.193333	0.3	0.2725
Kirrel3	0.0442857	0.293333	1.71667	13.77	6.1025
Kiss1	0.00285714	0.0766667	0	0	0.1525
Kiss1r	0.0828571	0.43	1.02333	1.046	1.0575
Kit	39.62	21.4267	13.1033	50.578	58.7525
Kitl	2.15286	1.99667	2.96	41.54	56.12
Kiz	5.46714	8.91333	13.6267	10.512	19.175
Kl	0.05	0.0166667	0.0166667	0.14	0.0325
Klb	2.55429	9.17333	3.15	6.696	4.2375
Klc1	21.83	45.57	239.227	163.798	83.7475
Klc2	12.1729	20.0633	36.93	44.184	19.2675
Klc3	1.38571	3.30667	1.54667	0.924	3.0225
Klc4	9.98	16.7533	22.24	17.182	24.0275
Klf1	0.218571	0.133333	0.173333	0.096	0.0875
Klf10	60.5714	15.3467	9.99667	18.724	27.055
Klf11	14.9486	12.6333	11.42	8.404	8.395
Klf12	5.03	0.91	4.02333	8.824	5.72
Klf13	16.3414	13.62	25.28	24.894	31.0225
Klf14	0.382857	0.133333	0.0366667	0.316	0.0725
Klf15	4.37857	3.37	1.67333	8.85	7.12
Klf16	24.79	9.47	5.50333	6.168	13.135
Klf17	0.227143	0.286667	0.00666667	0.018	0
Klf2	50.5071	7.53	2.41667	1.12	4.9275
Klf3	69.1643	14.54	23.4133	23.824	65.3325
Klf4	108.52	14.5	15.58	30.47	95.8375
Klf5	253.039	19.5433	6.76	15.526	89.0925
Klf6	29.2986	14.2433	17.9333	30.372	42.675
Klf7	4.09571	2.19333	17.3067	9.456	9.7425
Klf8	7.12714	9.69333	6.14	6.068	1.6325
Klf9	75.5386	6.98	2.43667	9.464	23.2125
Klhdc1	0.5	0.99	1.12667	5.13	6.5325
Klhdc10	34.4214	23.53	39.8833	42.2	23.3525
Klhdc2	35.9543	54.4133	97.6533	82.976	42.3575
Klhdc3	60.6114	82.6033	83.0067	74.252	65.4575
Klhdc4	30.1486	24.2033	17.88	16	12.56
Klhdc7a	0.848571	1.06333	0.23	0.34	3.1475
Klhdc7b	0	0.00666667	0	0.012	0.01
Klhdc8a	0.288571	0.55	1.06333	2.3	1.355
Klhdc8b	3.77	7.26	22.6433	39.926	40.0475
Klhdc9	0.388571	0.696667	1.22667	1.194	2.195
Klhl1	0.00285714	0	0.25	1.082	0.3325
Klhl10	0.464286	0.596667	0.306667	0.286	0.2675
Klhl11	12.3786	4.95	7.03333	9.168	8.2875
Klhl12	21.8429	12.5	11.1333	11.728	7.66
Klhl13	16.3086	15.7967	24.6767	36.432	27.93
Klhl14	0.0171429	1.47333	1.15667	1.678	0.155
Klhl15	5.46143	5.43333	6.21333	5.61	7
Klhl18	3.43	4.33333	6.53333	9.634	8.1575
Klhl2	12.2686	13.6933	15.6967	17.452	17.015
Klhl20	10.7086	5.53667	11.33	7.724	5.9725
Klhl21	11.5157	8.39	4.23	5.416	10.0625
Klhl22	19.65	22.46	20.8933	34.234	27.16
Klhl23	1.95857	6.49333	10.7333	24.61	13.765
Klhl24	19.2314	6.87	21.3433	10.454	12.8475
Klhl25	2.98857	7.52	11.5533	20.122	12.72
Klhl26	5.30571	11.4133	10.3467	15.086	14.165
Klhl28	5.61429	2.97	8.46667	7.042	6.175
Klhl29	0.53	0.773333	2.62667	4.872	2.85
Klhl3	0.832857	1.07667	2.27333	2.746	1.69
Klhl30	0.0985714	0.213333	0.01	0.17	0.2375
Klhl31	0.0171429	0.00333333	0.0133333	0.176	0.6675
Klhl32	0.202857	0.52	3.36333	5.346	4.35
Klhl33	0.0314286	0.0466667	0.386667	0.482	0.3625
Klhl34	0.671429	0.286667	1.02	0.934	0.3575
Klhl35	0.0557143	0.13	13	1.744	0.165
Klhl36	2.00286	5.90667	6.29667	5.626	7.905
Klhl38	0.00285714	0	0	0.022	0.1275
Klhl4	0.0142857	0.01	0.05	0.398	0.72
Klhl40	0.02	0.1	0.173333	0.256	0.0975
Klhl41	0.152857	0.14	0.113333	0.078	0.07
Klhl42	2.74429	3.76667	4.63333	2.462	5.545
Klhl5	4.37714	8.37667	9.46667	21.264	26.01
Klhl6	0.0214286	0.18	0.0133333	0.02	0.15
Klhl7	12.6171	13.8667	28.39	41.588	22.9175
Klhl8	5.81714	5.89	5.84333	7.94	3.5975
Klhl9	15.1586	15.35	32.3767	26.292	26.2025
Klk1	0.612857	0	0	0.012	0.0275
Klk10	1.51571	0.116667	0	0.064	0.38
